,id,neg_model,pos_model,text,class
231,802,0.95050967,0.049490366,I am currently hiring for Qui Tequila brand ambassador positions in north jersey. DM for info on where to send your resume! #jobs #jobsearch,0
232,2424,0.94984853,0.05015147,Yahoo! posted a job you might be interested in. Incident Management Analyst - Buffalo/Niagara New York Area US... http://t.co/WIJ7UoIojs,0
233,6993,0.062433198,0.9375668,So I got fired today....,1
234,1274,0.9539549,0.046045173,Interested in working at @sus_org? Check out what opportunities might be waiting for you!  https://t.co/brX0vRwl8Y https://t.co/gsBowjXCrq,0
235,5129,0.06702199,0.93297803,RT @mrbeefy: I got laid off today. Anyone hiring Sams?,1
236,3960,0.14461628,0.85538375,I just got hired at a dental office things couldnt get better,0
237,1170,0.06307819,0.93692183,I got laid off today sucks!!,1
238,3350,0.11465215,0.88534784,Im no longer hired she say that i been fired.,1
239,2700,0.95667714,0.04332285,#Georgia #Job Casualty Claims Specialist I - AIG (Alpharetta GA): Position DescriptionPicture yourself buildi... http://t.co/qseyltCGtD,0
240,6446,0.060162075,0.93983793,Today I quit my job took a roadtrip to see some pastors about my depression and I just crashed my car in the freeway. I hit my head and,1
241,7288,0.09877993,0.9012201,@jobs4HOU Im a Bilingual MS Counselor LCDC-I lic. I was laid off today and im in search of a new job. Any leads ? Thank you for your time.,1
242,1166,0.057960667,0.9420394,Yeah I got laid off today because of some faggot dooshbag that turned into a bitch.,1
243,7519,0.069690794,0.9303092,Today I have lost my job kicked out of my house Lost my girlfriend and all~ https://t.co/S68mZfKQxn #pray #prayer https://t.co/8b7FWjM6e2,1
244,7289,0.06315081,0.93684924,I found out today that due to corporate budget cuts the Quality/Health &amp; Safety position is no longer needed. As such Ive been laid off.,1
245,5227,0.13744156,0.8625585,I am now unemployed and there is nothing to blame except for #ObamaCare #AffordableCareAct   #ThanksObama,1
246,7672,0.90983367,0.09016633,Got hired today!!!,0
247,54,0.05558868,0.94441134,2. I was laid off from my BRAND NEW job Thursday. I havent fully processed that yet.,1
248,1144,0.0532717,0.9467283,I just got laid off today from my first job Ive ever had its weird,1
249,2142,0.9554699,0.04453011,Searching for #work in Newark NJ? Send your #resume to Horizon Blue Cross Blue Shield of New Jersey. http://t.co/UraFuURHaT #gethired,0
250,2987,0.38945282,0.6105472,Ive already got an interview call for a paid position! So glad I lost that other job now :),0
251,5081,0.0708626,0.92913735,This week I failed about 3 or 4 assignments my car broke down I started a new job Im sleep deprived and Im broke asf. But Im good,0
252,6739,0.13992393,0.860076,i think they fired me at fusion without telling me bc i didnt get the schedule for this week whoops,1
253,6346,0.93839926,0.061600722,I applied for a server position. I am still waiting.[Click to Vote!]   - lol,0
254,560,0.08944901,0.910551,Fired jail employee says she was treated unfairly: A former county jail employee fired earlier this week for… http://t.co/nutav1vF3w,1
255,5073,0.8278503,0.17214967,When I woke up this morning I did not think that I would be fired from asked to return to and quit the same job all within a span of 2 hrs,1
256,3174,0.06271723,0.9372828,@RetroFlea well I was laid off 2 weeks ago searching for a job because my job laid 18 thousand + people so I think I can bitch (:,1
257,4645,0.06023604,0.9397639,Went to class still drunk got a A on my presentation and quit my job. Today waZ gud,1
258,4800,0.48724562,0.51275444,While technically I have now been unemployed a full month it is the 1st week without any real structure. Trying to find a new life rhythm.,1
259,6369,0.06706106,0.93293893,Sooo i whipped my managers ass with a wet towel today and got fired &lt;&lt;&lt;,1
260,281,0.05879067,0.9412093,Got fired as from my nurse job today,1
261,6262,0.07731694,0.92268306,Well this sucks... Got laid off with a 2 week notice my last day is Feb 13th anyone looking for an awesome person out there?,1
262,3267,0.062493112,0.93750685,well once again i have been fired from another salon.  i am new to hair cutting only having done it for a year and a half. but i think..,1
263,5284,0.95555186,0.044448137,Unemployed? To see open Social Media positions use The Social Web App. http://t.co/p2cUeub9bH #JobOpening #Jobs,0
264,2746,0.954009,0.04599093,#Job #Manhattan Retail sales position (Midtown East): High end tennis shop in mid-town Manhattan needs an expe... http://t.co/nfsCk46kGR,0
265,803,0.94864607,0.051353868,I am looking for a sales job or sales trainer position in Dallas.  Multiple Presidents Club Winner #hireme #salesjobs #careercorner,0
266,96,0.20967953,0.7903205,Walked into polo to shop but instead I got hired again when I wasnt planning on applying today #idiot,0
267,2063,0.954837,0.045162983,Looking for a New Job? Interested in a Career Change? #CareerCast Has Everything You Need and More! - https://t.co/AooltyNlmL #GetHired,0
268,4922,0.9416561,0.05834393,The camp I worked at last year is HIRING! Running to apply now yes Jesus I hope I get hired,0
269,6412,0.06417056,0.93582946,So asshole boss fired me today,1
270,4937,0.95160776,0.048392266,Anyone hiring in social media media or marketing? Drop me a line: http://t.co/WAVTSZTbjt #SocialMedia #Media #Jobs,0
271,2631,0.89871234,0.10128771,4th best in league with depleted roster &amp; still gets fired? https://t.co/vkVtZGSclq,0
